X,filing_date,trade_date,ticker,company,insider,title,trade_type,price,qty,Owned,ΔOwn,value,1d,1w,1m,6m,entry_date,entry_price,ret_1w,ret_1m,ret_3m,ret_6m
,2025-03-17 08:21:44,2025-03-13,SON,Sonoco Products Co,Coker R. Howard,"Pres, CEO",P - Purchase,46.1,20000.0,500239,+4%,922000.0,,,,,2025-03-18,44.51791781862963,-0.014649658073700778,-0.0781316059149415,-0.05942277689499065,0.030020805287761965
M,2025-03-14 18:02:28,2025-03-12,CMTG,"Claros Mortgage Trust, Inc.",Mack Richard,"CEO, COB",P - Purchase,3.46,35000.0,2599981,+1%,121059.0,,,,,2025-03-17,4.010000228881836,0.017456282002192847,-0.4039900327959304,-0.2394015515638117,-0.10473822711716874
M,2025-03-14 16:24:27,2025-03-12,ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO - See Remarks,P - Purchase,16.13,10000.0,1748211,+1%,161300.0,,,,,2025-03-17,16.420000076293945,0.08587087946776384,-0.22350792078207338,-0.14007309257296796,-0.028014618514593637
,2025-03-14 16:06:23,2025-03-13,BBCP,"Concrete Pumping Holdings, Inc.",Young Bruce F.,CEO,P - Purchase,5.19,49507.0,1722622,+3%,256941.0,,,,,2025-03-17,5.840000152587891,-0.04794524015282309,0.029109601344550207,0.061643775217663066,0.2380136695492452
,2025-03-14 08:42:50,2025-02-05,CJMB,Callan Jmb Inc.,Williams Wayne D,"CEO, Pres, 10%",P - Purchase,4.0,63125.0,2313125,+3%,252500.0,,,,,2025-03-17,5.599999904632568,-0.13571424374774943,-0.28392851836219035,-0.25000002128737353,-0.09285714103251086
D,2025-03-13 18:47:35,2025-03-12,BBY,Best Buy Co Inc,Barry Corie S,CEO,P - Purchase,72.92,13500.0,382082,+4%,984420.0,,,,,2025-03-14,65.83674148337205,0.03068522155021558,-0.1236481266623688,-0.012401436700945068,0.07252091700903263
,2025-03-13 16:42:28,2025-03-12,PTEN,Patterson Uti Energy Inc,Hendricks William Andrew Jr,"Pres, CEO",P - Purchase,7.88,25000.0,2482592,+1%,197000.0,,,,,2025-03-14,7.304176310364154,0.07712080646953856,-0.260925402683142,-0.1483252193709328,-0.2845498808776977
,2025-03-12 18:28:42,2025-03-10,CMTG,"Claros Mortgage Trust, Inc.",Mack Richard,"CEO, COB",P - Purchase,3.19,115000.0,2564981,+5%,367218.0,,,,,2025-03-13,3.6700000762939453,0.13079019321389285,-0.37057223576075926,-0.15803818802923075,0.029972722836263843
,2025-03-12 16:39:34,2025-03-10,FCNCA,First Citizens Bancshares Inc /de/,Holding Frank B Jr,"COB, CEO, 10%",P - Purchase,1499.07,550.0,666311,0%,824488.0,,,,,2025-03-13,1755.418575050513,0.04438294643205398,-0.060720538841396166,0.044529743573972214,0.12137119776203864
D,2025-03-12 16:30:03,2025-03-11,ADV,Advantage Solutions Inc.,Peacock David A,CEO,P - Purchase,1.74,70000.0,2489438,+3%,121996.0,,,,,2025-03-13,45.0,-0.07777777777777772,-0.33333333333333337,-0.1444444444444445,0.05555555555555558
,2025-03-12 16:16:24,2025-03-11,FNKO,"Funko, Inc.",Williams Cynthia W,CEO,P - Purchase,7.63,14000.0,14000,New,106877.0,,,,,2025-03-13,7.679999828338623,-0.05729167539781599,-0.4166666511446234,-0.32291667636794374,-0.566406250242532
,2025-03-12 12:22:28,2025-03-12,NFE,New Fortress Energy Inc.,Edens Wesley R,"CEO, 10%",P - Purchase,9.07,100000.0,36021915,0%,907000.0,,,,,2025-03-13,8.59000015258789,0.2048894292919896,-0.3131548322976512,-0.6519208432568011,-0.8474970990093778
,2025-03-12 07:00:04,2025-03-11,MEI,Methode Electronics Inc,Degaynor Jonathan B,"CEO, Pres",P - Purchase,6.46,32733.0,161869,+25%,211357.0,,,,,2025-03-13,5.9906892197092985,0.0678232866322257,-0.09779186044067323,0.45569261159997754,0.3306635776124798
,2025-03-11 17:57:27,2025-03-10,REI,"Ring Energy, Inc.",McKinney Paul D.,"CEO, COB",P - Purchase,1.08,200000.0,2966054,+7%,215200.0,,,,,2025-03-12,1.1200000047683716,0.1071428609441738,-0.2500000266092163,-0.2678571523604344,-0.08928573519295568
,2025-03-11 16:38:21,2025-03-11,SHEN,Shenandoah Telecommunications Co/va/,French Christopher E,"Pres, CEO",P - Purchase,12.01,16500.0,1991098,+1%,198167.0,,,,,2025-03-12,12.476909496292015,-0.003968195382526685,-0.007936478513824397,0.10634918901993151,0.08730155228592573
,2025-03-11 13:21:01,2025-03-11,NFE,New Fortress Energy Inc.,Edens Wesley R,"CEO, 10%",P - Purchase,8.77,200000.0,53534666,0%,1754000.0,,,,,2025-03-12,8.979999542236328,0.14253905923103694,-0.35300665490539085,-0.6436525377720892,-0.8485523292168868
,2025-03-11 09:01:58,2025-03-07,IE,Ivanhoe Electric Inc.,Melvin Joseph Taylor,"Pres, CEO",P - Purchase,5.76,50000.0,730753,+7%,288000.0,,,,,2025-03-12,5.739999771118164,0.09233453500732525,-0.12891982589295659,0.42682925208337963,0.5383275741814102
AD,2025-03-10 19:39:13,2025-03-06,SEI,"Solaris Energy Infrastructure, Inc.",Zartler William A,"COB, CEO, 10%",P - Purchase,24.07,10000.0,5259542,0%,240700.0,,,,,2025-03-11,21.162459548149148,0.0698648749186308,-0.09361907698446847,0.1793109793596026,0.37391372730589456
,2025-03-10 17:57:52,2025-03-10,ACA,"Arcosa, Inc.",Carrillo Antonio,"Pres, CEO",P - Purchase,78.56,6345.0,433283,+1%,498438.0,,,,,2025-03-11,79.61097444204665,0.004259543761548024,-0.020295861751862154,0.1268814169691319,0.2072876002180153
,2025-03-10 16:43:36,2025-03-07,CTEV,Claritev Corp,Dalton Travis,"Pres, CEO, Exec Chair",P - Purchase,19.2,5252.0,239285,+2%,100823.0,,,,,2025-03-11,18.360000610351562,0.09912852038785247,0.0724400805823604,1.0904139320385524,2.4422657223282784
D,2025-03-10 16:40:02,2025-03-10,WSC,Willscot Holdings Corp,Soultz Bradley Lee,CEO,P - Purchase,28.74,10000.0,724418,+1%,287400.0,,,,,2025-03-11,29.551769895225856,-0.0016666411252240776,-0.11966668478767839,-0.04860526098220208,-0.23281731875201783
,2025-03-10 16:05:58,2025-03-06,HSII,Heidrick & Struggles International Inc,Monahan Thomas L,CEO,P - Purchase,45.55,5000.0,144834,+4%,227750.0,,,,,2025-03-11,,,,,
,2025-03-10 15:39:53,2025-03-10,APPS,"Digital Turbine, Inc.",Stone William Gordon III,CEO,P - Purchase,2.59,100000.0,1762503,+6%,259000.0,,,,,2025-03-11,2.8299999237060547,0.1978799280194914,-0.007067131259962167,0.8551237249239252,0.5653710062780752
,2025-03-10 08:11:43,2025-03-06,EVH,"Evolent Health, Inc.",Blackley Seth,CEO,P - Purchase,9.01,55225.0,762217,+8%,497577.0,,,,,2025-03-11,9.229999542236328,0.09859164097704198,0.08342367236749704,-0.02816893695582179,-0.004333690556536651
,2025-03-07 17:57:26,2025-03-05,DRTTF,Dirtt Environmental Solutions Ltd,Urban Benjamin Nicholas,CEO,P - Purchase,0.72,144000.0,1439178,+11%,103605.0,,,,,2025-03-10,0.6700000166893005,0.001492518060429271,0.04477607558580465,-0.0656716842804318,-0.25820896053505393
D,2025-03-07 15:49:09,2025-03-07,SEI,"Solaris Energy Infrastructure, Inc.",Zartler William A,"COB, CEO, 10%",P - Purchase,23.23,10000.0,5269542,0%,232300.0,,,,,2025-03-10,22.886349034027177,-0.11882295422857159,-0.28291310656908664,0.2587460591124062,0.07793639998430102
D,2025-03-07 08:30:29,2025-03-05,PEB,Pebblebrook Hotel Trust,Bortz Jon E,"COB, CEO",P - Purchase,11.91,15000.0,1632110,+1%,178650.0,,,,,2025-03-10,11.816457025831255,-0.08171866052969401,-0.3498228561578537,-0.17610495755438704,-0.03431264651933719
M,2025-03-06 21:00:18,2025-03-05,RC,Ready Capital Corp,Capasse Thomas E,"CEO, CIO",P - Purchase,4.97,100000.0,503334,+25%,497080.0,,,,,2025-03-07,4.633345037142945,-0.017646890221466482,-0.07678017446022556,-0.13309854855380476,-0.09384808861412575
M,2025-03-06 19:50:27,2025-03-04,AMRC,"Ameresco, Inc.",Sakellaris George P,"Pres, CEO, 10%",P - Purchase,9.73,125000.0,2278638,+6%,1216750.0,,,,,2025-03-07,10.109999656677246,0.042532178019589084,-0.0009890480264176382,0.5341247038161971,1.400593598609503
,2025-03-06 17:45:32,2025-03-06,WD,"Walker & Dunlop, Inc.",Walker William M,"COB, CEO",P - Purchase,86.21,17500.0,963283,+2%,1508671.0,,,,,2025-03-07,82.43497235888589,-0.0005729518512249676,-0.13927101330067415,-0.20960390168002818,0.005794242078085876
,2025-03-06 17:20:42,2025-03-05,BLMN,"Bloomin' Brands, Inc.",Spanos Mike,CEO,P - Purchase,8.63,118000.0,118000,New,1018340.0,,,,,2025-03-07,8.355418885398237,-0.01592273351263418,-0.2587769346574623,-0.11170421499647143,-0.17179495472247364
,2025-03-06 17:05:10,2025-03-04,ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO - See Remarks,P - Purchase,15.4,15000.0,1738211,+1%,231000.0,,,,,2025-03-07,17.420000076293945,-0.07577495344678808,-0.2060849676730686,-0.1285878163781683,-0.052238796982009505
,2025-03-06 16:30:40,2025-03-04,ZD,"Ziff Davis, Inc.",Shah Vivek,CEO,P - Purchase,39.56,12636.0,582962,+2%,499880.0,,,,,2025-03-07,39.2599983215332,0.02521654917962146,-0.17320426713647885,-0.15180843961482637,-0.019103413959868698
,2025-03-06 16:27:08,2025-03-05,OFIX,Orthofix Medical Inc.,Calafiore Massimo,"Pres, CEO",P - Purchase,17.43,9914.0,222404,+5%,172801.0,,,,,2025-03-07,17.020000457763672,-0.028789645002309627,-0.1562867643680389,-0.35546416145806603,-0.13631025770274097
,2025-03-06 16:23:22,2025-03-05,VAL,Valaris Ltd,Dibowitz Anton,"Pres, CEO",P - Purchase,33.91,7500.0,250401,+3%,254315.0,,,,,2025-03-07,35.91999816894531,0.06681519065203712,-0.1302894943316909,0.15840764842592758,0.4276169652934747
,2025-03-06 07:30:04,2025-03-04,IHRT,"Iheartmedia, Inc.",Pittman Robert W,"COB, CEO",P - Purchase,1.6,200000.0,4263121,+5%,320040.0,,,,,2025-03-07,1.809999942779541,-0.1104972015453739,-0.3370165272818042,-0.17127069203299927,0.24309396195050104
,2025-03-05 16:56:27,2025-03-05,ECPG,Encore Capital Group Inc,Masih Ashish,"Pres, CEO",P - Purchase,35.14,20000.0,322254,+7%,702800.0,,,,,2025-03-06,36.369998931884766,-0.1196040308460814,-0.1388506842279098,0.024195795819607735,0.22216117867331397
,2025-03-05 16:08:27,2025-03-04,IFF,International Flavors & Fragrances Inc,Fyrwald J Erik,CEO,P - Purchase,80.24,25000.0,40590,+160%,2005878.0,,,,,2025-03-06,78.98464846933467,-0.03144103505914875,-0.10094635048009215,-0.059879093434725084,-0.18376242749293503
M,2025-03-05 16:03:01,2025-03-03,HUN,Huntsman Corp,Huntsman Peter R,"COB, Pres , CEO",P - Purchase,16.11,30000.0,7446555,0%,483405.0,,,,,2025-03-06,16.278137269003945,-0.040249430915118234,-0.22725121309863372,-0.3498091637645835,-0.3398387287460556
,2025-03-05 15:40:13,2025-03-04,MAC,Macerich Co,Hsieh Jackson,"Pres, CEO",P - Purchase,17.75,56000.0,226500,+33%,993832.0,,,,,2025-03-06,17.202389884135535,-0.09949965984170239,-0.19288488933698156,-0.11745862222045977,0.053319665282085316
,2025-03-05 12:47:22,2025-03-05,EXE,Expand Energy Corp,Dell'Osso Domenic J Jr,"Pres, CEO",P - Purchase,99.5,2500.0,107845,+2%,248750.0,,,,,2025-03-06,96.61422982037234,0.009528521191752626,-0.002145181183736744,0.15898672051918306,-0.027412367428539475
,2025-03-05 07:20:33,2025-03-04,MTDR,Matador Resources Co,Foran Joseph Wm,"COB, CEO",P - Purchase,45.92,2377.0,5403411,0%,109152.0,,,,,2025-03-06,44.02093515016133,0.02646556614388862,-0.1605423115768707,-0.01354249628753601,0.06992697413041915
,2025-03-04 20:40:00,2025-03-03,DMLP,"Dorchester Minerals, L.P.",Ehrman Bradley J,CEO,P - Purchase,29.8,3356.0,132902,+3%,100009.0,,,,,2025-03-05,25.882450879407532,0.0201640713659057,0.013328775283931948,-0.0423024610471221,-0.08885828949186159
,2025-03-04 18:45:00,2025-02-28,TNET,"Trinet Group, Inc.",Simonds Michael Q,"Pres, CEO",P - Purchase,73.59,13500.0,53835,+33%,993435.0,,,,,2025-03-05,72.49772862993734,-0.02800962522448036,0.04307603899876855,0.1282084374092407,-0.02894633375323019
D,2025-03-04 18:41:11,2025-03-03,INGN,Inogen Inc,Smith Kevin Raymond Merrill,"CEO, Pres",P - Purchase,8.56,11709.0,70274,+20%,100245.0,,,,,2025-03-05,8.359999656677246,-0.057416215544093485,-0.1566985071459983,-0.23205737560453088,-0.028708107772046687
,2025-03-04 18:30:03,2025-03-04,TMCI,"Treace Medical Concepts, Inc.",Treace John T.,"CEO, 10%",P - Purchase,8.73,60000.0,12120319,0%,524064.0,,,,,2025-03-05,9.359999656677246,-0.1260683114085026,-0.1634615159285523,-0.38354698797341247,-0.233974322725642
,2025-03-04 16:27:16,2025-03-03,MRNA,"Moderna, Inc.",Bancel Stephane,CEO,P - Purchase,31.22,160314.0,21269463,+1%,5004318.0,,,,,2025-03-05,32.5,0.07723071758563704,-0.20830770639272833,-0.16092306283804092,-0.2529230557955229
,2025-03-04 16:07:21,2025-02-28,STRL,"Sterling Infrastructure, Inc.",Cutillo Joseph A,CEO,P - Purchase,124.32,8120.0,473147,+2%,1009511.0,,,,,2025-03-05,125.7300033569336,-0.07388849652023044,-0.1254275340126385,0.5414777092496257,1.2960310583644117
,2025-03-04 15:57:22,2025-03-04,FMC,Fmc Corp,Brondeau Pierre R,"COB, CEO",P - Purchase,35.9,54000.0,298439,+22%,1938449.0,,,,,2025-03-05,35.27982184229007,0.06838283589168115,0.058796414327963564,0.14852496983325092,0.027824981681249472
,2025-03-03 21:30:03,2025-02-28,TALK,"Talkspace, Inc.",Cohen Jon R,CEO,P - Purchase,2.86,75000.0,2267980,+3%,214500.0,,,,,2025-03-04,2.759999990463257,0.0,0.01086955488892416,0.23550728174398694,-0.03985503459272188
,2025-03-03 18:09:53,2025-03-03,KTOS,"Kratos Defense & Security Solutions, Inc.",Demarco Eric M,"Pres, CEO",P - Purchase,26.35,9500.0,1329481,+1%,250322.0,,,,,2025-03-04,25.5,0.13960782219381884,0.2219607783298867,0.532941182454427,1.5294117647058822
,2025-03-03 16:55:29,2025-03-03,FTDR,"Frontdoor, Inc.",Cobb William C,CEO,P - Purchase,42.22,5000.0,90035,+6%,211120.0,,,,,2025-03-04,40.869998931884766,-0.07242474093052664,-0.0293614092072626,0.390751202301699,0.5206753890417288
,2025-03-03 16:33:07,2025-02-27,WWW,Wolverine World Wide Inc /de/,Hufnagel Christopher,"Pres, CEO",P - Purchase,14.77,20000.0,224107,+10%,295400.0,,,,,2025-03-04,13.787315711509423,-0.04019737259364975,0.03707476292251943,0.19263611570172245,1.2421118885359261
,2025-03-03 16:30:36,2025-02-28,TBLA,Taboola.Com Ltd.,Singolda Adam,"Founder, CEO",P - Purchase,2.7,123771.0,14586714,+1%,334182.0,,,,,2025-03-04,2.7899999618530273,0.03584234566968614,0.10035841405668111,0.27598566001954516,0.20788528015636154
,2025-03-03 16:05:42,2025-03-03,SIGI,Selective Insurance Group Inc,Marchioni John J.,"Pres, CEO",P - Purchase,86.69,1180.0,151665,+1%,102289.0,,,,,2025-03-04,84.92279152736833,-0.03860301194998861,0.0595127896077734,0.031643955150214564,-0.08136565631211934
ADM,2025-03-03 16:05:14,2025-02-26,AENT,Alliance Entertainment Holding Corp,Walker Jeffrey Clinton,"CEO, 10%",P - Purchase,3.89,69184.0,23005262,0%,269070.0,,,,,2025-03-04,4.449999809265137,-0.25617975625797895,-0.233707813036107,-0.2044943564980477,0.37078655417738293
,2025-03-03 15:45:54,2025-02-28,IAUX,I-80 Gold Corp.,Young Richard Scott,CEO,P - Purchase,0.55,625000.0,3042000,+26%,346313.0,,,,,2025-03-04,0.7799999713897705,-0.1871794530860994,-0.27435896730516995,-0.29102564925507945,0.039743614431904994
,2025-03-03 09:07:25,2025-02-28,OSUR,Orasure Technologies Inc,Eglinton Manner Carrie,"Pres, CEO",P - Purchase,3.49,28670.0,1288334,+2%,100027.0,,,,,2025-03-04,3.5399999618530273,-0.045197697496120015,-0.048022620939509264,-0.1638417881231986,-0.11299431109018176
,2025-03-03 08:04:51,2025-02-28,FSS,Federal Signal Corp /de/,Sherman Jennifer L,"Pres, CEO",P - Purchase,82.32,1250.0,618965,0%,102900.0,,,,,2025-03-04,78.28778331914795,0.016719427098787598,-0.021997752323240527,0.2341403289305679,0.5527966806165516
D,2025-02-28 19:34:01,2025-02-28,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,1.71,67434.0,246997576,0%,115312.0,,,,,2025-03-03,1.75,0.051428590502057725,-0.051428590502057725,-0.21142857415335514,-0.22285713468279156
,2025-02-28 17:02:42,2025-02-28,TBLA,Taboola.Com Ltd.,Singolda Adam,"Founder, CEO",P - Purchase,2.72,60229.0,14462943,0%,163823.0,,,,,2025-03-03,2.8499999046325684,0.007017537402020491,0.05263161417079765,0.2771930620023848,0.1719298336607895
,2025-02-27 21:14:53,2025-02-27,OSUR,Orasure Technologies Inc,Eglinton Manner Carrie,"Pres, CEO",P - Purchase,3.15,78625.0,1259664,+7%,247378.0,,,,,2025-02-28,3.380000114440918,0.03254434655959182,-0.0029586474980016764,-0.14792898907422214,-0.020710109257779052
,2025-02-27 19:05:56,2025-02-27,RCUS,"Arcus Biosciences, Inc.",Rosen Terry J,CEO,P - Purchase,10.18,19800.0,2554160,+1%,201465.0,,,,,2025-02-28,10.369999885559082,-0.07618128935113633,-0.2430086797238814,-0.1388620632859019,0.02121506937865769
,2025-02-27 18:50:48,2025-02-25,SWKS,"Skyworks Solutions, Inc.",Brace Philip G,"CEO, Pres",P - Purchase,66.13,10000.0,10000,New,661300.0,,,,,2025-02-28,62.30780904017385,0.10702844131719047,-0.01463645646288847,0.06317226767893458,0.1649712671516852
,2025-02-27 16:30:44,2025-02-27,AKAM,Akamai Technologies Inc,Leighton F Thomson,CEO,P - Purchase,79.58,37670.0,2588321,+1%,2997933.0,,,,,2025-02-28,79.68000030517578,0.09839352796013179,0.010291160789201781,-0.04706325283179513,-0.006902648715503168
,2025-02-27 07:23:48,2025-02-26,MTDR,Matador Resources Co,Foran Joseph Wm,"COB, CEO",P - Purchase,51.54,2000.0,5399034,0%,103080.0,,,,,2025-02-28,50.11570035596906,-0.13025927507227197,-0.01844381335553047,-0.16757298581161129,-0.018889407004513803
M,2025-02-25 21:17:15,2025-02-24,PDFS,Pdf Solutions Inc,Kibarian John Kachig,"Pres, CEO",P - Purchase,22.58,50000.0,2562474,+2%,1129206.0,,,,,2025-02-26,23.360000610351562,-0.04922951608868131,-0.14169526056537207,-0.22388704250578573,-0.1541096013445501
,2025-02-25 16:15:32,2025-02-24,BTU,Peabody Energy Corp,Grech James C.,"Pres, CEO",P - Purchase,14.97,6684.0,333030,+2%,100059.0,,,,,2025-02-26,14.401784561869167,-0.13174057863512878,-0.021160447086654544,-0.03877507917935408,0.1546289524780362
,2025-02-25 09:49:50,2025-02-24,COSM,Cosmos Health Inc.,Siokas Grigorios,"CEO, 10%",P - Purchase,0.56,354296.0,3897016,+10%,200000.0,,,,,2025-02-26,0.5950000286102295,-0.146218501200708,-0.1966387189349622,-0.20840342304950576,0.3495797221602246
,2025-02-25 06:27:41,2025-02-24,MSCI,Msci Inc.,Fernandez Henry A,"COB, CEO",P - Purchase,574.51,5300.0,2153237,0%,3044902.0,,,,,2025-02-26,573.574367351144,-0.017860650474613826,-0.03023603886441728,-0.03250612459766644,-0.01653252315840492
,2025-02-24 16:02:38,2025-02-21,VMEO,"Vimeo, Inc.",Moyer Philip D,CEO,P - Purchase,5.4,18519.0,1691009,+1%,100021.0,,,,,2025-02-25,,,,,
D,2025-02-24 15:47:06,2025-02-21,SON,Sonoco Products Co,Coker R. Howard,"Pres, CEO",P - Purchase,46.48,20000.0,508673,+4%,929500.0,,,,,2025-02-25,43.82961086546873,-0.0021947986139995157,0.016351078602158564,0.01819429959126051,0.03162610455797843
,2025-02-24 08:28:51,2025-02-20,MITK,Mitek Systems Inc,West Edward H,CEO,P - Purchase,9.21,55000.0,55000,New,506407.0,,,,,2025-02-25,9.890000343322754,-0.08291209504882979,-0.10717900736296337,-0.04347829021725935,0.021233572381901267
,2025-02-24 07:14:41,2025-02-21,MTDR,Matador Resources Co,Foran Joseph Wm,"COB, CEO",P - Purchase,53.94,6000.0,5397034,0%,323640.0,,,,,2025-02-25,51.022916932775175,-0.1238338694810911,-0.014195106267551383,-0.16051238209169194,-0.06809896053534614
,2025-02-21 21:23:02,2025-02-18,NPB,Northpointe Bancshares Inc,Williams Charles Alan,"COB, CEO, 10%",P - Purchase,14.5,17241.0,3073760,+1%,249995.0,,,,,2025-02-24,14.396877299673895,-0.0055134339139264466,0.0048242532608979705,-0.07461656033984032,0.19115884548855355
,2025-02-21 19:09:34,2025-02-20,BMY,Bristol Myers Squibb Co,Boerner Christopher S.,CEO,P - Purchase,55.05,2000.0,104626,+2%,110096.0,,,,,2025-02-24,52.73479250736294,0.06968004388560423,0.05753068984270504,-0.1538715716334298,-0.13740562850184002
,2025-02-21 16:41:25,2025-02-20,CRL,"Charles River Laboratories International, Inc.",Foster James C,"COB, Pres, CEO",P - Purchase,165.01,6075.0,250710,+2%,1002436.0,,,,,2025-02-24,166.41000366210938,-0.017486951493721814,-0.030406811172649983,-0.17835470994180558,-0.013821302813188496
,2025-02-20 18:04:28,2025-02-20,NE,Noble Corp Plc,Eifler Robert W.,"Pres, CEO",P - Purchase,27.85,12568.0,1236365,+1%,350019.0,,,,,2025-02-21,26.33007831762206,-0.10566289551604158,-0.14343929698102176,-0.17908524054859887,0.03176199777427913
D,2025-02-19 16:35:58,2025-02-14,AARD,"Aardvark Therapeutics, Inc.",Lee Tien-Li,"CEO, 10%",P - Purchase,16.0,16542.0,2970203,+1%,264672.0,,,,,2025-02-20,15.890000343322754,-0.156702370735871,-0.3763373421463482,-0.30018882030849714,-0.38766524027640825
,2025-02-19 16:23:26,2025-02-18,BRKR,Bruker Corp,Laukien Frank H,"Pres, CEO, 10%",P - Purchase,50.92,20000.0,40453678,0%,1018330.0,,,,,2025-02-20,52.14191459247978,-0.08993898125064093,-0.15208838959463533,-0.3046934300927978,-0.3544010463362476
,2025-02-19 16:01:11,2025-02-18,ZBIO,"Zenas Biopharma, Inc.",Moulder Leon O Jr,CEO,P - Purchase,6.67,25000.0,1938194,+1%,166750.0,,,,,2025-02-20,6.800000190734863,-0.027941184101632488,0.22499995441997878,0.608823422577145,1.489705857397364
,2025-02-19 16:01:02,2025-02-18,SNRG,Susglobal Energy Corp.,Hazout Marc,"Exec. COB, Pres, CEO, 10%",P - Purchase,0.02,6000000.0,36725742,+20%,120000.0,,,,,2025-02-20,0.02800000086426735,0.035714223942892476,1.071428447885785,-0.1071428713977941,1.107142804874755
,2025-02-18 16:09:48,2025-02-14,CMCO,Columbus McKinnon Corp,Wilson David J.,"Pres, CEO",P - Purchase,20.5,10857.0,271859,+4%,222569.0,,,,,2025-02-19,20.191707580027373,-0.13856589582294854,-0.09253882483860365,-0.1408388399323477,-0.3082948468853747
M,2025-02-18 08:56:11,2025-02-13,NGL,Ngl Energy Partners LP,Krimbill H Michael,CEO,P - Purchase,4.63,100000.0,5025018,+2%,462555.0,,,,,2025-02-19,4.96999979019165,-0.08450696522878354,-0.062374236592792065,-0.2515090169718537,-0.012072423604111981
,2025-02-18 08:38:32,2025-02-13,FLNC,"Fluence Energy, Inc.",Nebreda Julian,"Pres, CEO",P - Purchase,6.35,23500.0,120455,+24%,149286.0,,,,,2025-02-19,7.114999771118164,-0.13562891170677815,-0.2368236116632697,-0.2466619387294725,0.051300106773996434
M,2025-02-12 21:23:26,2025-02-10,TKO,"Tko Group Holdings, Inc.",Emanuel Ariel,"CEO, 10%",P - Purchase,174.48,390471.0,4470646,+10%,68128471.0,,,,,2025-02-13,172.4680756806934,-0.09776720621702473,-0.17045973115589708,-0.08028863322482416,0.07823007463460785
,2025-02-12 20:09:35,2025-02-12,ENTA,Enanta Pharmaceuticals Inc,Luly Jay R.,"Pres, CEO",P - Purchase,5.69,45000.0,846638,+6%,256050.0,,,,,2025-02-13,6.159999847412109,0.3035714175130526,-0.00974025069249762,-0.12824675023083254,0.2987013308711195
